employer_geo_code,employer_type,employer_num,p_id,p_hh_id,p_cbg_id
450830219011,3,1,3,543,98
450830219011,3,1,1,15,37
450830219011,3,1,2,79,119
450830219011,3,1,1,580,10
450830219011,3,1,3,93,18
450830219011,3,1,1,551,17
450830219011,3,1,1,192,71
450830219011,3,1,3,166,81
450830219011,3,1,1,235,79
450830219011,3,1,11987,0,0
450830219011,3,1,1,73,76
450830219011,3,1,2,131,41
450830219011,3,1,1,727,79
450830219011,3,1,11988,0,0
450830219011,3,1,3,170,96
450830219011,3,1,4,166,30
450830219011,3,1,1,332,2
450830219011,3,1,1,895,132
450830219011,3,1,1,391,5
450830219011,3,1,3,128,104
450830219011,3,1,2,52,37
450830219011,3,1,11989,0,0
450830219011,3,1,3,334,139
450830219011,3,1,1,125,91
450830219011,3,1,11990,0,0
450830219011,3,1,11991,0,0
450830219011,3,1,1,155,25
450830219011,3,1,1,124,32
450830219011,3,1,1,432,18
450830219011,3,1,1,279,112
450830219011,3,1,1,687,16
450830219011,3,1,4,353,14
450830219011,3,1,1,370,51
450830219011,3,1,11992,0,0
450830219011,3,1,1,184,76
450830219011,3,1,1,828,76
450830219011,3,1,1,250,143
450830219011,3,1,2,372,91
450830219011,3,1,2,585,67
450830219011,3,1,1,399,148
450830219011,3,1,1,94,45
450830219011,3,1,11993,0,0
450830219011,3,1,11994,0,0
450830219011,3,1,11995,0,0
450830219011,3,1,3,680,16
450830219011,3,1,11996,0,0
450830219011,3,1,2,485,98
450830219011,3,1,11997,0,0
450830219011,3,2,2,1302,31
450830219011,3,2,3,232,40
450830219011,3,2,2,670,127
450830219011,3,2,3,63,36
450830219011,3,2,3,763,76
450830219011,3,3,1,24,59
450830219011,3,3,1,121,87
450830219011,3,3,13630,0,0
450830219011,3,3,2,115,84
450830219011,3,3,2,1234,31
450830219011,3,4,1,65,19
450830219011,3,4,12724,0,0
450830219011,3,5,2,784,116
450830219011,3,5,1,68,132
450830219011,3,5,1,322,98
450830219011,3,6,1,292,88
450830219011,3,6,1,38,150
450830219011,3,6,15494,0,0
450830219011,3,6,1,119,103
450830219011,3,6,15495,0,0
450830219011,3,6,1,550,132
450830219011,3,6,15496,0,0
450830219011,3,6,2,761,27
450830219011,3,6,15497,0,0
450830219011,3,6,15498,0,0
450830219011,3,6,1,397,107
450830219011,3,6,1,4,18
450830219011,3,7,2,364,37
450830219011,3,7,12235,0,0
450830219011,3,8,1,410,144
450830219011,3,8,1,176,92
450830219011,3,8,15888,0,0
450830219011,3,9,10139,0,0
450830219011,3,9,2,27,27
450830219011,3,9,10140,0,0
450830219011,3,9,2,499,43
450830219011,3,9,10141,0,0
450830219011,3,9,10142,0,0
450830219011,3,9,10143,0,0
450830219011,3,9,2,0,188
450830219011,3,9,10144,0,0
450830219011,3,9,10145,0,0
450830219011,3,9,2,828,10
450830219011,3,9,3,156,69
450830219011,3,9,10146,0,0
450830219011,3,9,1,515,103
450830219011,3,9,2,81,30
450830219011,3,9,10147,0,0
450830219011,3,9,1,245,25
450830219011,3,9,1,376,10
450830219011,3,9,10148,0,0
450830219011,3,9,1,138,143
450830219011,3,9,2,691,27
450830219011,3,9,1,384,29
450830219011,3,9,10149,0,0
450830219011,3,9,1,187,76
450830219011,3,9,1,397,168
450830219011,3,9,10150,0,0
450830219011,3,9,2,260,86
450830219011,3,9,10151,0,0
450830219011,3,9,10152,0,0
450830219011,3,9,2,335,43
450830219011,3,9,1,776,75
450830219011,3,9,10153,0,0
450830219011,3,9,1,542,168
450830219011,3,9,1,83,171
450830219011,3,9,10154,0,0
450830219011,3,9,1,349,137
450830219011,3,9,10155,0,0
450830219011,3,9,10156,0,0
450830219011,3,9,2,334,16
450830219011,3,9,1,673,31
450830219011,3,9,3,19,130
450830219011,3,9,1,290,98
450830219011,3,10,3,402,160
450830219011,3,10,6511,0,0
450830219011,3,11,5,323,14
450830219011,3,11,1,35,148
450830219011,3,11,1,295,53
450830219011,3,11,12888,0,0
450830219011,3,11,1,509,119
450830219011,3,11,2,25,109
450830219011,3,11,1,226,137
450830219011,3,11,1,213,20
450830219011,3,11,1,155,195
450830219011,3,11,2,949,3
450830219011,3,11,1,166,29
450830219011,3,11,1,53,74
450830219011,3,11,1,840,165
450830219011,3,11,1,606,21
450830219011,3,11,2,135,2
450830219011,3,11,3,199,161
450830219011,3,11,2,378,86
450830219011,3,11,1,546,22
450830219011,3,11,1,85,160
450830219011,3,11,1,273,43
450830219011,3,11,2,796,165
450830219011,3,11,2,139,58
450830219011,3,11,1,441,104
450830219011,3,11,1,589,49
450830219011,3,11,1,74,181
450830219011,3,11,1,1101,132
450830219011,3,11,12889,0,0
450830219011,3,11,12890,0,0
450830219011,3,11,3,6,154
450830219011,3,11,1,175,10
450830219011,3,11,12891,0,0
450830219011,3,11,2,81,150
450830219011,3,11,1,595,143
450830219011,3,11,12892,0,0
450830219011,3,11,1,412,148
450830219011,3,11,1,343,20
450830219011,3,11,12893,0,0
450830219011,3,11,12894,0,0
450830219011,3,11,1,83,84
450830219011,3,11,1,335,77
450830219011,3,11,1,77,36
450830219011,3,11,1,669,3
450830219011,3,11,12895,0,0
450830219011,3,11,1,19,126
450830219011,3,11,2,149,114
450830219011,3,11,1,92,151
450830219011,3,11,12896,0,0
450830219011,3,11,1,125,126
450830219011,3,11,1,298,148
450830219011,3,11,1,384,169
450830219011,3,11,1,286,158
450830219011,3,11,12897,0,0
450830219011,3,11,2,69,184
450830219011,3,11,1,445,103
450830219011,3,11,2,775,31
450830219011,3,11,1,155,40
450830219011,3,11,2,242,26
450830219011,3,11,2,541,41
450830219011,3,11,12898,0,0
450830219011,3,11,1,834,165
450830219011,3,11,2,126,40
450830219011,3,11,1,415,98
450830219011,3,11,12899,0,0
450830219011,3,11,12900,0,0
450830219011,3,11,1,479,186
450830219011,3,11,12901,0,0
450830219011,3,11,1,365,98
450830219011,3,11,12902,0,0
450830219011,3,11,1,588,131
450830219011,3,11,1,652,98
450830219011,3,11,1,62,160
450830219011,3,11,2,111,165
450830219011,3,11,2,959,69
450830219011,3,11,12903,0,0
450830219011,3,11,1,635,119
450830219011,3,11,2,475,180
450830219011,3,11,12904,0,0
450830219011,3,11,2,349,4
450830219011,3,11,1,773,127
450830219011,3,11,1,280,144
450830219011,3,11,12905,0,0
450830219011,3,12,2,1307,192
450830219011,3,12,1,299,151
450830219011,3,12,1,312,25
450830219011,3,12,1,569,165
450830219011,3,12,1,714,132
450830219011,3,12,1,528,137
450830219011,3,12,13938,0,0
450830219011,3,12,2,23,191
450830219011,3,12,1,679,174
450830219011,3,12,3,494,99
450830219011,3,12,1,414,108
450830219011,3,12,1,771,56
450830219011,3,12,1,634,126
450830219011,3,12,13939,0,0
450830219011,3,12,1,769,56
450830219011,3,12,13940,0,0
450830219011,3,12,2,825,11
450830219011,3,12,1,117,51
450830219011,3,12,1,107,98
450830219011,3,12,1,471,19
450830219011,3,12,13941,0,0
450830219011,3,12,13942,0,0
450830219011,3,12,2,397,61
450830219011,3,12,1,1571,177
450830219011,3,12,13943,0,0
450830219011,3,12,1,173,49
450830219011,3,12,1,830,195
450830219011,3,12,3,122,93
450830219011,3,12,13944,0,0
450830219011,3,12,13945,0,0
450830219011,3,12,1,128,15
450830219011,3,12,1,106,8
450830219011,3,12,3,157,171
450830219011,3,12,1,392,175
450830219011,3,12,1,147,33
450830219011,3,12,1,422,3
450830219011,3,13,1,111,92
450830219011,3,13,2,630,185
450830219011,3,13,15594,0,0
450830219011,3,14,2,349,189
450830219011,3,14,7029,0,0
450830219011,3,14,7030,0,0
450830219011,3,14,1,61,31
450830219011,3,15,1,933,161
450830219011,3,16,2,255,10
450830219011,3,16,15308,0,0
450830219011,3,16,2,483,51
450830219011,3,16,1,249,164
450830219011,3,16,15309,0,0
450830219011,3,16,2,1372,137
450830219011,3,16,1,438,170
450830219011,3,16,1,593,22
450830219011,3,16,1,75,188
450830219011,3,16,15310,0,0
450830219011,3,16,1,373,107
450830219011,3,16,15311,0,0
450830219011,3,16,15312,0,0
450830219011,3,16,1,650,69
450830219011,3,16,1,312,56
450830219011,3,16,1,271,131
450830219011,3,17,1,422,119
450830219011,3,17,2,616,23
450830219011,3,17,1,410,33
450830219011,3,17,1,795,3
450830219011,3,17,2,577,30
450830219011,3,17,2,452,154
450830219011,3,17,9778,0,0
450830219011,3,17,9779,0,0
450830219011,3,17,1,1515,75
450830219011,3,17,1,1224,137
450830219011,3,17,1,32,174
450830219011,3,17,2,862,11
450830219011,3,17,1,229,106
450830219011,3,17,9780,0,0
450830219011,3,17,2,46,29
450830219011,3,17,2,1372,75
450830219011,3,17,3,274,84
450830219011,3,17,9781,0,0
450830219011,3,17,9782,0,0
450830219011,3,17,1,306,164
450830219011,3,17,9783,0,0
450830219011,3,17,4,454,5
450830219011,3,18,2,350,17
450830219011,3,18,1,256,67
450830219011,3,18,5740,0,0
450830219011,3,18,1,103,87
450830219011,3,18,5741,0,0
450830219011,3,18,3,289,60
450830219011,3,18,2,1103,75
450830219011,3,18,1,829,174
450830219011,3,18,5742,0,0
450830219011,3,18,1,354,41
450830219011,3,18,2,880,147
450830219011,3,18,2,210,90
450830219011,3,18,1,27,18
450830219011,3,18,2,205,32
450830219011,3,18,2,329,126
450830219011,3,18,1,235,17
450830219011,3,18,5743,0,0
450830219011,3,18,1,159,116
450830219011,3,18,5744,0,0
450830219011,3,18,2,750,132
450830219011,3,18,1,592,126
450830219011,3,18,1,644,131
450830219011,3,18,1,254,185
450830219011,3,18,5,660,154
450830219011,3,18,5745,0,0
450830219011,3,18,5746,0,0
450830219011,3,18,1,89,63
450830219011,3,18,5747,0,0
450830219011,3,18,2,837,137
450830219011,3,18,1,55,18
450830219011,3,19,1,120,33
450830219011,3,19,3,258,84
450830219011,3,19,1,271,119
450830219011,3,19,1,458,31
450830219011,3,19,12325,0,0
450830219011,3,19,2,99,98
450830219011,3,19,1,755,7
450830219011,3,19,1,310,195
450830219011,3,19,2,72,161
450830219011,3,19,12326,0,0
450830219011,3,19,2,117,79
450830219011,3,19,3,172,159
450830219011,3,19,1,529,175
450830219011,3,19,12327,0,0
450830219011,3,20,10111,0,0
450830219011,3,20,10112,0,0
450830219011,3,20,1,316,87
450830219011,3,20,4,332,127
450830219011,3,20,10113,0,0
450830219011,3,20,10114,0,0
450830219011,3,20,2,410,48
450830219011,3,20,1,352,14
450830219011,3,20,1,596,46
450830219011,3,20,1,521,55
450830219011,3,20,1,447,181
450830219011,3,20,1,595,195
450830219011,3,20,1,335,186
450830219011,3,20,2,897,164
450830219011,3,20,1,578,185
450830219011,3,20,1,341,183
450830219011,3,20,1,309,150
450830219011,3,20,6,124,26
450830219011,3,20,1,885,132
450830219011,3,20,2,295,132
450830219011,3,20,1,304,184
450830219011,3,20,2,402,126
450830219011,3,20,10115,0,0
450830219011,3,20,2,127,107
450830219011,3,20,1,101,76
450830219011,3,20,2,188,170
450830219011,3,20,1,869,23
450830219011,3,21,3,23,154
450830219011,3,21,1,207,14
450830219011,3,21,11175,0,0
450830219011,3,21,1,1139,75
450830219011,3,21,2,979,95
450830219011,3,21,3,1489,192
450830219011,3,21,1,640,165
450830219011,3,21,1,183,80
450830219011,3,21,5,291,165
450830219011,3,21,11176,0,0
450830219011,3,21,1,138,150
450830219011,3,21,1,199,20
450830219011,3,21,1,166,18
450830219011,3,21,1,296,149
450830219011,3,21,11177,0,0
450830219011,3,21,2,493,27
450830219011,3,21,1,430,117
450830219011,3,21,3,115,1
450830219011,3,21,1,558,25
450830219011,3,21,2,1043,177
450830219011,3,21,11178,0,0
450830219011,3,21,2,393,132
450830219011,3,21,1,393,82
450830219011,3,21,5,184,131
450830219011,3,21,1,536,3
450830219011,3,21,1,265,86
450830219011,3,21,2,253,40
450830219011,3,21,11179,0,0
450830219011,3,21,7,92,58
450830219011,3,21,1,94,171
450830219011,3,22,1,119,100
450830219011,3,22,1,321,18
450830219011,3,22,1,255,6
450830219011,3,22,8295,0,0
450830219011,3,22,1,310,57
450830219011,3,22,1,88,107
450830219011,3,22,2,138,18
450830219011,3,22,2,578,49
450830219011,3,23,11840,0,0
450830219011,3,23,2,627,189
450830219011,3,24,1,196,41
450830219011,3,24,1,1236,132
450830219011,3,25,2,98,185
450830219011,3,25,3,49,91
450830219011,3,25,2,304,27
450830219011,3,25,4,258,68
450830219011,3,25,12236,0,0
450830219011,3,25,2,147,87
450830219011,3,25,12237,0,0
450830219011,3,25,12238,0,0
450830219011,3,25,12239,0,0
450830219011,3,25,1,278,1
450830219011,3,25,12240,0,0
450830219011,3,25,2,437,187
450830219011,3,25,12241,0,0
450830219011,3,25,1,159,148
450830219011,3,25,12242,0,0
450830219011,3,25,12243,0,0
450830219011,3,25,12244,0,0
450830219011,3,25,12245,0,0
450830219011,3,25,2,419,78
450830219011,3,25,1,102,83
450830219011,3,25,1,507,31
450830219011,3,25,1,218,31
450830219011,3,25,12246,0,0
450830219011,3,25,2,207,98
450830219011,3,25,1,38,187
450830219011,3,25,2,111,103
450830219011,3,25,2,260,107
450830219011,3,25,1,487,195
450830219011,3,26,14302,0,0
450830219011,3,27,10104,0,0
450830219011,3,27,2,783,76
450830219011,3,27,1,153,126
450830219011,3,27,10105,0,0
450830219011,3,27,1,182,117
450830219011,3,27,10106,0,0
450830219011,3,27,10107,0,0
450830219011,3,27,1,488,71
450830219011,3,27,3,212,103
450830219011,3,27,10108,0,0
450830219011,3,27,1,828,3
450830219011,3,27,2,1720,177
450830219011,3,27,10109,0,0
450830219011,3,28,2,321,142
450830219011,3,28,2,145,131
450830219011,3,28,1,263,15
450830219011,3,28,2,268,17
450830219011,3,28,9307,0,0
450830219011,3,28,1,742,121
450830219011,3,28,1,117,187
450830219011,3,28,9308,0,0
450830219011,3,28,1,298,137
450830219011,3,28,1,18,90
450830219011,3,28,1,140,39
450830219011,3,28,3,253,192
450830219011,3,28,1,146,50
450830219011,3,28,1,679,184
450830219011,3,28,2,87,104
450830219011,3,29,2,683,3
450830219011,3,30,1,111,127
450830219011,3,30,2,498,181
450830219011,3,30,12689,0,0
450830219011,3,30,1,580,170
450830219011,3,30,1,400,79
450830219011,3,30,12690,0,0
450830219011,3,30,1,149,119
450830219011,3,30,3,662,165
450830219011,3,30,5,84,145
450830219011,3,30,12691,0,0
450830219011,3,30,12692,0,0
450830219011,3,30,1,2,39
450830219011,3,31,12335,0,0
450830219011,3,31,12336,0,0
450830219011,3,31,2,129,154
450830219011,3,31,1,60,189
450830219011,3,31,2,120,82
450830219011,3,31,2,1039,31
450830219011,3,31,12337,0,0
450830219011,3,31,2,530,98
450830219011,3,31,1,354,147
450830219011,3,31,1,29,51
450830219011,3,31,3,241,68
450830219011,3,31,1,36,181
450830219011,3,31,1,543,152
450830219011,3,31,12338,0,0
450830219011,3,31,12339,0,0
450830219011,3,31,2,311,153
450830219011,3,31,12340,0,0
450830219011,3,31,1,705,11
450830219011,3,31,2,408,149
450830219011,3,31,12341,0,0
450830219011,3,31,12342,0,0
450830219011,3,31,1,460,44
450830219011,3,31,1,12,40
450830219011,3,31,1,628,18
450830219011,3,31,1,222,116
450830219011,3,31,2,781,86
450830219011,3,31,2,76,103
450830219011,3,31,2,709,56
450830219011,3,31,1,815,187
450830219011,3,31,1,457,127
450830219011,3,31,1,212,187
450830219011,3,31,1,824,31
450830219011,3,31,2,294,55
450830219011,3,31,1,729,185
450830219011,3,31,3,312,180
450830219011,3,31,5,241,172
450830219011,3,31,1,201,103
450830219011,3,31,12343,0,0
450830219011,3,31,1,123,190
450830219011,3,31,1,131,169
450830219011,3,31,1,503,17
450830219011,3,31,12344,0,0
450830219011,3,31,1,228,142
450830219011,3,31,1,1461,192
450830219011,3,31,12345,0,0
450830219011,3,31,2,51,83
450830219011,3,31,2,518,43
450830219011,3,31,1,680,86
450830219011,3,31,2,85,161
450830219011,3,31,2,183,95
450830219011,3,31,12346,0,0
450830219011,3,31,12347,0,0
450830219011,3,31,1,255,180
450830219011,3,31,12348,0,0
450830219011,3,31,1,635,16
450830219011,3,31,3,304,171
450830219011,3,31,3,137,107
450830219011,3,31,12349,0,0
450830219011,3,31,1,769,185
450830219011,3,31,12350,0,0
450830219011,3,31,12351,0,0
450830219011,3,31,12352,0,0
450830219011,3,31,1,400,161
450830219011,3,31,2,13,134
450830219011,3,31,12353,0,0
450830219011,3,31,1,41,78
450830219011,3,31,1,504,94
450830219011,3,31,2,485,28
450830219011,3,31,1,449,99
450830219011,3,31,1,98,80
450830219011,3,31,2,174,98
450830219011,3,31,2,734,11
450830219011,3,31,2,168,124
450830219011,3,31,12354,0,0
450830219011,3,31,12355,0,0
450830219011,3,31,2,256,136
450830219011,3,31,2,79,22
450830219011,3,31,1,624,92
450830219011,3,31,3,57,94
450830219011,3,31,2,322,9
450830219011,3,31,2,37,179
450830219011,3,31,12356,0,0
450830219011,3,31,3,126,99
450830219011,3,31,1,356,125
450830219011,3,31,2,216,82
450830219011,3,31,12357,0,0
450830219011,3,31,3,563,170
450830219011,3,31,5,102,151
450830219011,3,31,1,111,87
450830219011,3,31,1,200,58
450830219011,3,31,1,212,159
450830219011,3,31,12358,0,0
450830219011,3,31,1,1526,192
450830219011,3,31,2,349,180
450830219011,3,31,2,186,165
450830219011,3,31,1,143,9
450830219011,3,31,1,703,137
450830219011,3,31,12359,0,0
450830219011,3,31,12360,0,0
450830219011,3,31,5,280,72
450830219011,3,31,1,426,88
450830219011,3,31,1,699,157
450830219011,3,31,2,582,131
450830219011,3,31,1,141,64
450830219011,3,31,1,251,170
450830219011,3,31,1,29,26
450830219011,3,31,1,242,94
450830219011,3,31,1,499,192
450830219011,3,31,1,220,113
450830219011,3,31,12361,0,0
450830219011,3,31,3,267,97
450830219011,3,31,12362,0,0
450830219011,3,31,1,826,195
450830219011,3,31,12363,0,0
450830219011,3,31,12364,0,0
450830219011,3,31,1,546,5
450830219011,3,31,1,455,192
450830219011,3,31,3,1046,192
450830219011,3,31,12365,0,0
450830219011,3,31,1,395,92
450830219011,3,31,1,953,95
450830219011,3,31,1,125,190
450830219011,3,31,12366,0,0
450830219011,3,31,12367,0,0
450830219011,3,31,2,373,168
450830219011,3,31,3,16,157
450830219011,3,31,2,147,36
450830219011,3,31,1,148,119
450830219011,3,31,12368,0,0
450830219011,3,31,2,1216,177
450830219011,3,31,12369,0,0
450830219011,3,31,12370,0,0
450830219011,3,31,12371,0,0
450830219011,3,31,3,14,85
450830219011,3,31,1,517,22
450830219011,3,31,1,125,12
450830219011,3,31,1,1038,157
450830219011,3,31,1,345,61
450830219011,3,31,12372,0,0
450830219011,3,31,1,230,71
450830219011,3,31,1,373,92
450830219011,3,31,12373,0,0
450830219011,3,31,2,242,139
450830219011,3,31,2,489,119
450830219011,3,31,1,29,48
450830219011,3,31,3,403,30
450830219011,3,31,2,204,148
450830219011,3,31,1,976,165
450830219011,3,31,3,79,75
450830219011,3,31,1,165,116
450830219011,3,31,1,776,161
450830219011,3,31,2,628,137
450830219011,3,31,1,280,79
450830219011,3,31,1,150,181
450830219011,3,31,1,290,96
450830219011,3,31,1,878,132
450830219011,3,31,2,595,168
450830219011,3,31,2,144,168
450830219011,3,31,1,281,91
450830219011,3,31,2,9,61
450830219011,3,31,1,16,149
450830219011,3,31,12374,0,0
450830219011,3,31,12375,0,0
450830219011,3,31,12376,0,0
450830219011,3,31,1,667,159
450830219011,3,31,1,45,95
450830219011,3,31,2,300,53
450830219011,3,31,12377,0,0
450830219011,3,31,12378,0,0
450830219011,3,31,1,24,55
450830219011,3,31,12379,0,0
450830219011,3,31,12380,0,0
450830219011,3,31,12381,0,0
450830219011,3,31,1,449,95
450830219011,3,31,12382,0,0
450830219011,3,31,1,612,147
450830219011,3,31,12383,0,0
450830219011,3,31,1,58,49
450830219011,3,31,12384,0,0
450830219011,3,31,1,84,42
450830219011,3,31,12385,0,0
450830219011,3,31,12386,0,0
450830219011,3,31,12387,0,0
450830219011,3,31,12388,0,0
450830219011,3,31,1,156,30
450830219011,3,31,2,130,131
450830219011,3,31,3,428,43
450830219011,3,31,1,118,129
450830219011,3,31,1,237,185
450830219011,3,31,1,171,135
450830219011,3,31,12389,0,0
450830219011,3,31,1,450,192
450830219011,3,31,1,150,72
450830219011,3,31,1,322,175
450830219011,3,31,5,534,80
450830219011,3,31,2,186,16
450830219011,3,31,1,83,178
450830219011,3,31,1,18,109
450830219011,3,31,1,210,104
450830219011,3,31,2,700,147
450830219011,3,31,2,663,180
450830219011,3,31,1,60,125
450830219011,3,31,3,341,130
450830219011,3,31,1,181,126
450830219011,3,31,12390,0,0
450830219011,3,31,1,229,8
450830219011,3,31,12391,0,0
450830219011,3,31,2,180,131
450830219011,3,31,1,466,3
450830219011,3,31,1,167,144
450830219011,3,31,1,119,19
450830219011,3,31,1,544,135
450830219011,3,31,12392,0,0
450830219011,3,31,2,226,131
450830219011,3,31,2,912,147
450830219011,3,31,12393,0,0
450830219011,3,31,2,182,87
450830219011,3,31,3,802,192
450830219011,3,31,12394,0,0
450830219011,3,31,2,438,17
450830219011,3,31,12395,0,0
450830219011,3,31,2,616,152
450830219011,3,31,1,379,80
450830219011,3,31,1,353,115
450830219011,3,31,1,606,71
450830219011,3,31,1,373,144
450830219011,3,31,12396,0,0
450830219011,3,31,12397,0,0
450830219011,3,31,1,44,96
450830219011,3,31,1,48,183
450830219011,3,31,1,256,142
450830219011,3,31,1,958,157
450830219011,3,31,1,343,84
450830219011,3,31,1,101,64
450830219011,3,31,2,181,102
450830219011,3,31,1,171,38
450830219011,3,31,12398,0,0
450830219011,3,31,1,682,185
450830219011,3,31,12399,0,0
450830219011,3,31,1,150,98
450830219011,3,31,12400,0,0
450830219011,3,31,12401,0,0
450830219011,3,31,2,399,98
450830219011,3,31,1,349,4
450830219011,3,31,2,473,99
450830219011,3,31,1,442,98
450830219011,3,31,12402,0,0
450830219011,3,31,1,737,192
450830219011,3,31,2,7,16
450830219011,3,31,3,176,123
450830219011,3,31,1,686,25
450830219011,3,31,2,24,33
450830219011,3,31,1,430,31
450830219011,3,31,12403,0,0
450830219011,3,31,1,863,76
450830219011,3,31,3,692,3
450830219011,3,31,2,104,93
450830219011,3,31,1,81,180
450830219011,3,31,1,790,27
450830219011,3,32,2,123,98
450830219011,3,32,1,515,168
450830219011,3,32,2,97,187
450830219011,3,32,1,358,69
450830219011,3,33,2,669,135
450830219011,3,33,1,464,28
450830219011,3,33,12017,0,0
450830219011,3,34,3,1001,16
450830219011,3,34,1,1261,31
450830219011,3,34,2,104,186
450830219011,3,34,10914,0,0
450830219011,3,34,10915,0,0
450830219011,3,34,4,462,67
450830219011,3,34,1,217,72
450830219011,3,34,10916,0,0
450830219011,3,34,10917,0,0
450830219011,3,34,3,135,177
450830219011,3,34,2,109,92
450830219011,3,34,1,279,30
450830219011,3,34,1,244,144
450830219011,3,34,1,540,21
450830219011,3,34,3,375,8
450830219011,3,34,3,463,150
450830219011,3,34,2,528,70
450830219011,3,34,4,112,74
450830219011,3,34,10918,0,0
450830219011,3,34,10919,0,0
450830219011,3,34,1,33,4
450830219011,3,34,1,253,98
450830219011,3,34,1,85,149
450830219011,3,34,1,352,175
450830219011,3,34,10920,0,0
450830219011,3,34,10921,0,0
450830219011,3,34,2,167,136
450830219011,3,34,1,171,97
450830219011,3,34,2,425,184
450830219011,3,34,2,294,140
450830219011,3,34,1,424,64
450830219011,3,34,1,21,130
450830219011,3,34,1,335,41
450830219011,3,34,10922,0,0
450830219011,3,34,2,824,71
450830219011,3,34,1,337,44
450830219011,3,34,2,139,107
450830219011,3,34,1,441,154
450830219011,3,34,1,170,98
450830219011,3,34,1,516,119
450830219011,3,34,2,1288,137
450830219011,3,34,3,131,169
450830219011,3,34,2,64,53
450830219011,3,34,1,452,144
450830219011,3,34,3,96,57
450830219011,3,34,1,293,39
450830219011,3,34,2,86,43
450830219011,3,34,1,105,69
450830219011,3,34,1,188,144
450830219011,3,34,10923,0,0
450830219011,3,34,10924,0,0
450830219011,3,34,1,419,171
450830219011,3,34,10925,0,0
450830219011,3,34,4,129,58
450830219011,3,34,1,1067,75
450830219011,3,34,1,105,76
450830219011,3,35,2,137,119
450830219011,3,36,12224,0,0
450830219011,3,36,12225,0,0
450830219011,3,36,1,403,168
450830219011,3,36,3,339,191
450830219011,3,36,1,497,66
450830219011,3,36,1,359,139
450830219011,3,36,1,348,34
450830219011,3,36,5,718,161
450830219011,3,36,2,6,141
450830219011,3,36,2,92,58
450830219011,3,36,12226,0,0
450830219011,3,36,1,997,10
450830219011,3,37,1,1678,177
450830219011,3,37,1,290,11
450830219011,3,37,10512,0,0
450830219011,3,37,1,283,42
450830219011,3,37,2,39,129
450830219011,3,37,10513,0,0
450830219011,3,37,1,299,175
450830219011,3,37,1,95,14
450830219011,3,37,1,116,94
450830219011,3,38,4160,0,0
450830219011,3,39,2,722,86
450830219011,3,39,1,200,31
450830219011,3,39,15649,0,0
450830219011,3,39,3,685,27
450830219011,3,39,1,227,36
450830219011,3,39,2,540,164
450830219011,3,39,2,470,112
450830219011,3,39,1,602,194
450830219011,3,39,1,36,89
450830219011,3,40,2,239,29
450830219011,3,40,2,417,51
450830219011,3,41,3,659,98
450830219011,3,41,1,77,80
450830219011,3,41,11841,0,0
450830219011,3,41,1,1096,132
450830219011,3,41,1,673,79
450830219011,3,41,5,67,131
450830219011,3,41,1,606,168
450830219011,3,42,2,787,27
450830219011,3,43,1,298,151
450830219011,3,43,1,579,86
450830219011,3,43,1,47,185
450830219011,3,43,2,241,128
450830219011,3,43,15640,0,0
450830219011,3,43,15641,0,0
450830219011,3,43,1,248,160
450830219011,3,43,1,231,126
450830219011,3,43,15642,0,0
450830219011,3,43,1,692,31
450830219011,3,43,15643,0,0
450830219011,3,44,2,530,150
450830219011,3,44,1,1217,132
450830219011,3,44,1,193,75
450830219011,3,44,12328,0,0
450830219011,3,44,1,542,174
450830219011,3,44,12329,0,0
450830219011,3,44,12330,0,0
450830219011,3,44,12331,0,0
450830219011,3,44,4,608,168
450830219011,3,44,2,574,192
450830219011,3,44,12332,0,0
450830219011,3,44,2,646,55
450830219011,3,44,1,119,119
450830219011,3,44,1,242,1
450830219011,3,44,1,176,172
450830219011,3,44,2,547,75
450830219011,3,44,1,180,106
450830219011,3,44,1,1127,132
450830219011,3,44,1,529,31
450830219011,3,44,1,107,180
450830219011,3,44,1,18,14
450830219011,3,45,2,10,154
450830219011,3,45,1,199,93
450830219011,3,45,1,1261,95
450830219011,3,45,2,181,33
450830219011,3,45,2,239,103
450830219011,3,45,2,619,73
450830219011,3,45,12147,0,0
450830219011,3,45,2,106,59
450830219011,3,45,1,232,18
450830219011,3,45,2,811,164
450830219011,3,45,2,984,137
450830219011,3,45,1,1279,75
450830219011,3,45,1,471,185
450830219011,3,45,1,292,15
450830219011,3,45,1,757,79
450830219011,3,45,12148,0,0
450830219011,3,45,2,2,76
450830219011,3,45,1,115,71
450830219011,3,45,2,367,84
450830219011,3,45,12149,0,0
450830219011,3,45,12150,0,0
450830219011,3,45,12151,0,0
450830219011,3,45,2,759,165
450830219011,3,45,1,101,45
450830219011,3,45,1,284,142
450830219011,3,45,1,202,68
450830219011,3,45,12152,0,0
450830219011,3,45,12153,0,0
450830219011,3,45,1,376,143
450830219011,3,45,12154,0,0
450830219011,3,45,12155,0,0
450830219011,3,45,3,174,175
450830219011,3,45,1,31,101
450830219011,3,45,2,511,99
450830219011,3,45,2,1303,192
450830219011,3,45,2,287,43
450830219011,3,45,12156,0,0
450830219011,3,45,12157,0,0
450830219011,3,45,1,109,91
450830219011,3,45,1,79,142
450830219011,3,45,3,414,170
450830219011,3,45,1,22,102
450830219011,3,45,12158,0,0
450830219011,3,45,1,218,184
450830219011,3,45,12159,0,0
450830219011,3,45,1,105,151
