sch_code,p_id,hh_id,cbg_id
450360001503,4,333,65
450360001503,3,344,65
450360001503,4,353,65
450360001503,5,353,65
450360001503,3,359,65
450360001503,3,367,65
450360001503,3,375,65
450360001503,3,376,65
450360001503,4,376,65
450360001503,3,377,65
450360001503,4,377,65
450360001503,4,383,65
450360001503,2,387,65
450360001503,5,396,65
450360001503,3,8,120
450360001503,8,13,120
450360001503,9,13,120
450360001503,10,13,120
450360001503,4,16,120
450360001503,5,16,120
450360001503,3,17,120
450360001503,7,19,120
450360001503,6,19,120
450360001503,5,21,120
450360001503,4,21,120
450360001503,3,40,120
450360001503,2,48,120
450360001503,3,48,120
450360001503,3,53,120
450360001503,5,54,120
450360001503,6,54,120
450360001503,7,72,120
450360001503,5,72,120
450360001503,6,72,120
450360001503,3,75,120
450360001503,4,75,120
450360001503,4,76,120
450360001503,7,85,120
450360001503,3,91,120
450360001503,4,120,120
450360001503,3,148,120
450360001503,4,148,120
450360001503,5,167,120
450360001503,3,170,120
450360001503,3,171,120
450360001503,2,171,120
450360001503,3,176,120
450360001503,8,183,120
450360001503,7,183,120
450360001503,4,187,120
450360001503,4,199,120
450360001503,5,204,120
450360001503,6,204,120
450360001503,3,214,120
450360001503,6,227,120
450360001503,2,228,120
450360001503,3,231,120
450360001503,4,231,120
450360001503,3,232,120
450360001503,4,249,120
450360001503,3,255,120
450360001503,4,255,120
450360001503,3,258,120
450360001503,3,269,120
450360001503,4,283,120
450360001503,7,283,120
450360001503,5,284,120
450360001503,6,284,120
450360001503,3,284,120
450360001503,4,284,120
450360001503,5,285,120
450360001503,6,285,120
450360001503,3,285,120
450360001503,4,285,120
450360001503,3,295,120
450360001503,3,296,120
450360001503,4,330,120
450360001503,5,340,120
450360001503,5,344,120
450360001503,4,354,120
450360001503,3,358,120
450360001503,3,360,120
450360001503,3,363,120
450360001503,4,370,120
450360001503,3,370,120
450360001503,2,372,120
450360001503,3,376,120
450360001503,3,415,120
450360001503,4,421,120
450360001503,5,421,120
450360001503,2,422,120
450360001503,4,426,120
450360001503,3,430,120
450360001503,5,433,120
450360001503,4,447,120
450360001503,4,452,120
450360001503,3,461,120
450360001503,4,461,120
450360001503,3,467,120
450360001503,2,472,120
450360001503,2,475,120
450360001503,4,481,120
450360001503,3,495,120
450360001503,6,497,120
450360001503,7,497,120
450360001503,6,506,120
450360001503,7,506,120
450360001503,3,507,120
450360001503,2,507,120
450360001503,3,508,120
450360001503,5,509,120
450360001503,4,509,120
450360001503,4,512,120
450360001503,5,512,120
450360001503,3,516,120
450360001503,4,516,120
450360001503,5,516,120
450360001503,6,516,120
450360001503,5,517,120
450360001503,3,517,120
450360001503,4,517,120
450360001503,3,522,120
450360001503,3,537,120
450360001503,3,559,120
450360001503,4,559,120
450360001503,5,559,120
450360001503,6,559,120
450360001503,5,563,120
450360001503,4,563,120
450360001503,4,564,120
450360001503,2,570,120
450360001503,6,596,120
450360001503,5,596,120
450360001503,4,632,120
450360001503,7,641,120
450360001503,3,653,120
450360001503,5,655,120
450360001503,4,663,120
450360001503,3,666,120
450360001503,6,681,120
450360001503,4,681,120
450360001503,5,681,120
450360001503,4,683,120
450360001503,2,695,120
450360001503,5,704,120
450360001503,4,704,120
450360001503,4,708,120
450360001503,5,708,120
450360001503,5,709,120
450360001503,3,720,120
450360001503,3,735,120
450360001503,4,735,120
450360001503,3,738,120
450360001503,4,749,120
450360001503,4,2,122
450360001503,5,2,122
450360001503,5,10,122
450360001503,3,19,122
450360001503,2,21,122
450360001503,3,21,122
450360001503,5,23,122
450360001503,3,24,122
450360001503,3,28,122
450360001503,3,31,122
450360001503,3,44,122
450360001503,4,44,122
450360001503,5,44,122
450360001503,6,54,122
450360001503,4,65,122
450360001503,3,65,122
450360001503,3,73,122
450360001503,5,75,122
450360001503,4,75,122
450360001503,3,77,122
450360001503,4,80,122
450360001503,5,80,122
450360001503,5,86,122
450360001503,4,90,122
450360001503,5,90,122
450360001503,6,90,122
450360001503,5,102,122
450360001503,6,102,122
450360001503,3,116,122
450360001503,4,116,122
450360001503,5,116,122
450360001503,3,121,122
450360001503,3,134,122
450360001503,3,136,122
450360001503,4,136,122
450360001503,5,136,122
450360001503,3,137,122
450360001503,4,138,122
450360001503,5,140,122
450360001503,3,158,122
450360001503,3,176,122
450360001503,4,182,122
450360001503,5,183,122
450360001503,3,208,122
450360001503,4,208,122
450360001503,2,218,122
450360001503,3,218,122
450360001503,4,220,122
450360001503,3,230,122
450360001503,3,240,122
450360001503,5,241,122
450360001503,2,251,122
450360001503,5,270,122
450360001503,3,272,122
450360001503,3,280,122
450360001503,4,283,122
450360001503,3,293,122
450360001503,4,299,122
450360001503,3,320,122
450360001503,5,325,122
450360001503,3,325,122
450360001503,4,326,122
450360001503,3,328,122
450360001503,4,341,122
450360001503,3,349,122
450360001503,4,353,122
450360001503,3,353,122
450360001503,2,354,122
450360001503,5,369,122
450360001503,5,373,122
450360001503,5,386,122
450360001503,4,388,122
450360001503,2,389,122
450360001503,5,391,122
450360001503,4,414,122
450360001503,6,415,122
450360001503,4,429,122
450360001503,5,429,122
450360001503,4,433,122
450360001503,2,433,122
450360001503,5,433,122
450360001503,3,433,122
450360001503,2,443,122
450360001503,3,447,122
450360001503,4,460,122
450360001503,5,460,122
450360001503,3,468,122
450360001503,5,469,122
450360001503,4,469,122
450360001503,3,470,122
450360001503,4,473,122
450360001503,4,474,122
450360001503,4,475,122
450360001503,4,482,122
450360001503,5,482,122
450360001503,6,487,122
450360001503,3,488,122
450360001503,5,509,122
450360001503,3,511,122
450360001503,3,513,122
450360001503,3,531,122
450360001503,2,534,122
450360001503,3,537,122
450360001503,2,537,122
450360001503,3,544,122
450360001503,3,545,122
450360001503,3,553,122
450360001503,2,553,122
450360001503,4,558,122
450360001503,5,565,122
450360001503,4,565,122
450360001503,4,568,122
450360001503,5,570,122
450360001503,4,570,122
450360001503,2,587,122
450360001503,3,591,122
450360001503,4,592,122
450360001503,3,595,122
450360001503,3,604,122
450360001503,2,610,122
450360001503,3,615,122
450360001503,4,616,122
450360001503,3,626,122
450360001503,2,627,122
450360001503,3,627,122
450360001503,5,631,122
450360001503,5,638,122
450360001503,5,662,122
450360001503,4,662,122
450360001503,5,664,122
450360001503,3,668,122
450360001503,4,668,122
450360001503,4,677,122
450360001503,5,677,122
450360001503,3,678,122
450360001503,3,681,122
450360001503,3,684,122
450360001503,3,688,122
450360001503,3,691,122
450360001503,4,693,122
450360001503,5,711,122
450360001503,2,719,122
450360001503,4,724,122
450360001503,5,726,122
450360001503,4,736,122
450360001503,3,736,122
450360001503,3,756,122
450360001503,5,7,133
450360001503,4,21,133
450360001503,5,22,133
450360001503,3,26,133
450360001503,4,31,133
450360001503,3,36,133
450360001503,3,57,133
450360001503,5,61,133
450360001503,3,66,133
450360001503,4,66,133
450360001503,3,87,133
450360001503,3,92,133
450360001503,4,93,133
450360001503,3,100,133
450360001503,5,101,133
450360001503,3,111,133
450360001503,3,157,133
450360001503,2,157,133
450360001503,3,170,133
450360001503,4,204,133
450360001503,5,221,133
450360001503,2,228,133
450360001503,3,228,133
450360001503,4,228,133
450360001503,2,237,133
450360001503,3,237,133
450360001503,5,246,133
450360001503,6,249,133
450360001503,5,249,133
450360001503,2,250,133
450360001503,4,269,133
450360001503,3,271,133
450360001503,4,271,133
450360001503,3,272,133
450360001503,4,273,133
450360001503,5,273,133
450360001503,5,285,133
450360001503,4,297,133
450360001503,5,297,133
450360001503,3,299,133
450360001503,4,305,133
450360001503,3,310,133
450360001503,4,310,133
450360001503,3,334,133
450360001503,5,335,133
450360001503,6,335,133
450360001503,4,340,133
450360001503,5,340,133
450360001503,5,373,133
450360001503,4,373,133
450360001503,3,384,133
450360001503,2,409,133
450360001503,2,415,133
450360001503,4,421,133
450360001503,3,429,133
450360001503,2,5,140
450360001503,2,12,140
450360001503,5,20,140
450360001503,3,23,140
450360001503,2,43,140
450360001503,4,45,140
450360001503,5,45,140
450360001503,5,59,140
450360001503,4,59,140
450360001503,5,64,140
450360001503,6,69,140
450360001503,4,77,140
450360001503,5,77,140
450360001503,3,77,140
450360001503,4,102,140
450360001503,3,110,140
450360001503,3,111,140
450360001503,2,113,140
450360001503,3,113,140
450360001503,3,120,140
450360001503,4,120,140
450360001503,2,121,140
450360001503,3,125,140
450360001503,5,126,140
450360001503,5,146,140
450360001503,4,146,140
450360001503,3,161,140
450360001503,5,166,140
450360001503,3,168,140
450360001503,4,173,140
450360001503,3,175,140
450360001503,3,190,140
450360001503,4,198,140
450360001503,5,198,140
450360001503,6,198,140
450360001503,6,199,140
450360001503,5,200,140
450360001503,3,215,140
450360001503,2,215,140
450360001503,2,226,140
450360001503,3,227,140
450360001503,4,227,140
450360001503,5,227,140
450360001503,3,237,140
450360001503,3,251,140
450360001503,4,251,140
450360001503,3,257,140
450360001503,4,262,140
450360001503,5,262,140
450360001503,4,269,140
450360001503,5,269,140
450360001503,2,272,140
450360001503,4,275,140
450360001503,4,294,140
450360001503,3,294,140
450360001503,5,300,140
450360001503,3,300,140
450360001503,4,33,144
450360001503,3,34,144
450360001503,5,69,144
450360001503,5,82,144
450360001503,3,91,144
450360001503,4,105,144
450360001503,5,105,144
450360001503,5,112,144
450360001503,6,112,144
450360001503,3,126,144
450360001503,3,162,144
450360001503,4,162,144
450360001503,5,162,144
450360001503,3,163,144
450360001503,3,165,144
450360001503,4,167,144
450360001503,5,171,144
450360001503,6,171,144
450360001503,4,177,144
450360001503,5,177,144
450360001503,5,179,144
450360001503,3,179,144
450360001503,4,179,144
450360001503,4,189,144
450360001503,4,210,144
450360001503,4,222,144
450360001503,3,225,144
450360001503,4,231,144
450360001503,3,238,144
450360001503,5,247,144
450360001503,5,248,144
450360001503,6,248,144
450360001503,3,252,144
450360001503,5,285,144
450360001503,4,285,144
450360001503,4,300,144
450360001503,4,305,144
450360001503,4,309,144
450360001503,3,325,144
450360001503,4,327,144
450360001503,4,346,144
450360001503,5,346,144
450360001503,4,349,144
450360001503,3,353,144
450360001503,4,386,144
450360001503,5,387,144
450360001503,4,387,144
450360001503,5,388,144
450360001503,4,388,144
450360001503,3,389,144
450360001503,3,394,144
450360001503,3,404,144
450360001503,3,405,144
450360001503,3,414,144
450360001503,4,439,144
450360001503,4,440,144
450360001503,5,440,144
450360001503,3,444,144
450360001503,4,452,144
450360001503,4,458,144
450360001503,5,461,144
450360001503,3,464,144
450360001503,5,464,144
450360001503,5,465,144
450360001503,5,470,144
450360001503,3,9,146
450360001503,3,161,146
450360001503,3,163,146
450360001503,3,186,146
450360001503,2,243,146
450360001503,4,291,146
450360001503,3,317,146
450360001503,4,334,146
450360001503,4,8,171
450360001503,3,11,171
450360001503,4,23,171
450360001503,3,24,171
450360001503,4,27,171
450360001503,4,32,171
450360001503,3,32,171
450360001503,2,35,171
450360001503,3,48,171
450360001503,3,55,171
450360001503,6,63,171
450360001503,3,63,171
450360001503,5,63,171
450360001503,4,65,171
450360001503,4,67,171
450360001503,3,71,171
450360001503,2,71,171
450360001503,4,75,171
450360001503,4,79,171
450360001503,4,108,171
450360001503,3,111,171
450360001503,2,118,171
450360001503,8,122,171
450360001503,7,122,171
450360001503,4,128,171
450360001503,3,136,171
450360001503,4,136,171
450360001503,3,138,171
450360001503,4,139,171
450360001503,3,153,171
450360001503,4,159,171
450360001503,4,162,171
450360001503,4,164,171
450360001503,6,173,171
450360001503,4,175,171
450360001503,4,178,171
450360001503,3,179,171
450360001503,4,180,171
450360001503,4,185,171
450360001503,3,187,171
450360001503,5,189,171
450360001503,6,189,171
450360001503,4,202,171
450360001503,4,210,171
450360001503,3,218,171
450360001503,4,218,171
450360001503,3,223,171
450360001503,4,223,171
450360001503,4,225,171
450360001503,3,227,171
450360001503,4,228,171
450360001503,3,231,171
450360001503,3,234,171
450360001503,4,237,171
450360001503,5,237,171
450360001503,3,257,171
450360001503,4,257,171
450360001503,4,264,171
450360001503,5,264,171
450360001503,3,281,171
450360001503,4,284,171
450360001503,2,291,171
450360001503,3,291,171
450360001503,5,294,171
450360001503,3,294,171
450360001503,4,294,171
450360001503,3,300,171
450360001503,4,300,171
450360001503,4,310,171
450360001503,3,314,171
450360001503,4,337,171
450360001503,3,337,171
450360001503,3,356,171
450360001503,3,375,171
450360001503,4,378,171
450360001503,7,379,171
450360001503,6,379,171
450360001503,3,387,171
450360001503,5,392,171
450360001503,3,396,171
450360001503,4,397,171
450360001503,3,397,171
450360001503,6,398,171
450360001503,8,398,171
450360001503,7,398,171
450360001503,3,416,171
450360001503,5,419,171
450360001503,5,421,171
450360001503,6,421,171
450360001503,3,434,171
450360001503,4,434,171
450360001503,3,438,171
450360001503,3,445,171
450360001503,3,447,171
450360001503,3,454,171
450360001503,4,454,171
450360001503,2,457,171
450360001503,4,458,171
450360001503,4,463,171
450360001503,4,490,171
450360001503,4,492,171
450360001503,4,506,171
450360001503,3,507,171
450360001503,4,507,171
450360001503,4,511,171
450360001503,5,518,171
450360001503,7,525,171
450360001503,4,527,171
450360001503,2,529,171
450360001503,3,529,171
450360001503,3,544,171
450360001503,4,544,171
450360001503,5,544,171
450360001503,6,544,171
450360001503,3,548,171
450360001503,4,548,171
450360001503,4,555,171
450360001503,4,556,171
450360001503,2,558,171
450360001503,3,562,171
450360001503,4,562,171
450360001503,4,564,171
450360001503,3,577,171
450360001503,3,580,171
450360001503,4,580,171
450360001503,3,588,171
450360001503,7,588,171
450360001503,3,590,171
450360001503,5,604,171
450360001503,2,607,171
450360001503,5,607,171
450360001503,3,607,171
450360001503,4,607,171
450360001503,2,620,171
450360001503,4,624,171
450360001503,4,633,171
450360001503,9,636,171
450360001503,10,636,171
450360001503,8,636,171
450360001503,4,646,171
450360001503,5,653,171
450360001503,6,653,171
450360001503,3,658,171
450360001503,3,659,171
450360001503,4,659,171
450360001503,4,660,171
450360001503,2,665,171
450360001503,3,665,171
450360001503,4,52,177
450360001503,4,109,177
450360001503,3,198,177
450360001503,4,198,177
450360001503,4,228,177
450360001503,3,300,177
450360001503,3,326,177
450360001503,4,330,177
450360001503,5,364,177
450360001503,3,369,177
450360001503,4,399,177
450360001503,2,408,177
450360001503,5,469,177
450360001503,3,490,177
450360001503,4,575,177
450360001503,2,585,177
450360001503,3,611,177
450360001503,3,636,177
450360001503,4,636,177
450360001503,5,636,177
450360001503,3,647,177
450360001503,4,647,177
450360001503,3,9,195
450360001503,3,14,195
450360001503,3,26,195
450360001503,4,26,195
450360001503,4,31,195
450360001503,5,34,195
450360001503,4,34,195
450360001503,4,38,195
450360001503,6,47,195
450360001503,5,48,195
450360001503,3,54,195
450360001503,3,56,195
450360001503,4,56,195
450360001503,4,58,195
450360001503,3,59,195
450360001503,3,62,195
450360001503,4,64,195
450360001503,2,67,195
450360001503,3,67,195
450360001503,3,74,195
450360001503,4,74,195
450360001503,3,81,195
450360001503,3,82,195
450360001503,5,84,195
450360001503,3,84,195
450360001503,4,84,195
450360001503,3,90,195
450360001503,3,91,195
450360001503,3,96,195
450360001503,4,98,195
450360001503,3,99,195
450360001503,4,101,195
450360001503,4,102,195
450360001503,5,104,195
450360001503,4,105,195
450360001503,4,106,195
450360001503,5,107,195
450360001503,4,114,195
450360001503,5,119,195
450360001503,4,121,195
450360001503,4,122,195
450360001503,3,125,195
450360001503,4,125,195
450360001503,4,128,195
450360001503,5,129,195
450360001503,3,130,195
450360001503,4,130,195
450360001503,2,137,195
450360001503,4,138,195
450360001503,4,148,195
450360001503,2,155,195
450360001503,3,156,195
450360001503,3,157,195
450360001503,4,157,195
450360001503,5,159,195
450360001503,6,159,195
450360001503,4,159,195
450360001503,5,160,195
450360001503,3,162,195
450360001503,4,163,195
450360001503,4,164,195
450360001503,3,165,195
450360001503,3,176,195
450360001503,4,176,195
450360001503,3,185,195
450360001503,6,186,195
450360001503,6,190,195
450360001503,3,196,195
450360001503,4,204,195
450360001503,5,204,195
450360001503,4,207,195
450360001503,5,211,195
450360001503,3,216,195
450360001503,3,220,195
450360001503,4,221,195
450360001503,3,222,195
450360001503,4,223,195
450360001503,5,223,195
450360001503,4,224,195
450360001503,4,227,195
450360001503,3,228,195
450360001503,5,229,195
450360001503,5,230,195
450360001503,6,230,195
450360001503,4,246,195
450360001503,5,248,195
450360001503,2,251,195
450360001503,3,254,195
450360001503,4,257,195
450360001503,4,267,195
450360001503,3,271,195
450360001503,3,273,195
450360001503,5,277,195
450360001503,6,277,195
450360001503,4,278,195
450360001503,3,278,195
450360001503,3,283,195
450360001503,6,285,195
450360001503,4,286,195
450360001503,4,296,195
450360001503,2,301,195
450360001503,3,305,195
450360001503,3,311,195
450360001503,3,314,195
450360001503,4,330,195
450360001503,4,335,195
450360001503,3,335,195
450360001503,4,339,195
450360001503,4,341,195
450360001503,4,349,195
450360001503,3,352,195
450360001503,4,352,195
450360001503,2,361,195
450360001503,3,371,195
450360001503,4,371,195
450360001503,3,374,195
450360001503,3,375,195
450360001503,5,375,195
450360001503,3,376,195
450360001503,3,386,195
450360001503,3,398,195
450360001503,4,398,195
450360001503,4,406,195
450360001503,3,410,195
450360001503,3,416,195
450360001503,4,417,195
450360001503,4,419,195
450360001503,6,424,195
450360001503,5,429,195
450360001503,6,429,195
450360001503,4,433,195
450360001503,4,441,195
450360001503,4,444,195
450360001503,5,447,195
450360001503,4,447,195
450360001503,4,454,195
450360001503,2,457,195
450360001503,4,463,195
450360001503,5,463,195
450360001503,5,466,195
450360001503,4,472,195
450360001503,3,476,195
450360001503,3,480,195
450360001503,4,480,195
450360001503,4,482,195
450360001503,3,483,195
450360001503,5,485,195
450360001503,4,485,195
450360001503,3,489,195
450360001503,4,492,195
450360001503,4,495,195
450360001503,5,501,195
450360001503,3,501,195
450360001503,4,501,195
450360001503,3,504,195
450360001503,4,504,195
450360001503,4,506,195
450360001503,3,511,195
450360001503,4,513,195
450360001503,3,515,195
450360001503,4,524,195
450360001503,4,526,195
450360001503,5,529,195
450360001503,3,534,195
450360001503,3,535,195
450360001503,2,537,195
450360001503,5,541,195
450360001503,4,541,195
450360001503,3,542,195
450360001503,3,546,195
450360001503,4,550,195
450360001503,5,552,195
450360001503,5,556,195
450360001503,3,558,195
450360001503,5,561,195
450360001503,3,562,195
450360001503,6,564,195
450360001503,6,569,195
450360001503,4,570,195
450360001503,5,575,195
450360001503,3,581,195
450360001503,5,587,195
450360001503,4,589,195
450360001503,3,589,195
450360001503,4,597,195
450360001503,3,597,195
450360001503,5,605,195
450360001503,4,619,195
450360001503,4,621,195
450360001503,4,629,195
450360001503,4,642,195
450360001503,4,643,195
450360001503,4,651,195
450360001503,3,654,195
450360001503,3,660,195
450360001503,5,663,195
450360001503,4,664,195
450360001503,5,664,195
450360001503,3,672,195
450360001503,4,679,195
450360001503,6,680,195
450360001503,3,683,195
450360001503,5,684,195
450360001503,5,690,195
450360001503,4,690,195
450360001503,3,701,195
450360001503,5,704,195
450360001503,3,705,195
450360001503,4,709,195
450360001503,3,710,195
450360001503,4,714,195
450360001503,4,721,195
450360001503,6,722,195
450360001503,3,724,195
450360001503,3,725,195
450360001503,3,730,195
450360001503,3,736,195
450360001503,2,742,195
450360001503,3,752,195
450360001503,5,753,195
450360001503,3,753,195
450360001503,4,753,195
450360001503,3,755,195
450360001503,5,757,195
450360001503,4,758,195
450360001503,5,763,195
450360001503,5,766,195
450360001503,3,766,195
450360001503,4,766,195
450360001503,4,769,195
450360001503,3,774,195
450360001503,4,774,195
450360001503,4,776,195
450360001503,3,779,195
450360001503,4,782,195
450360001503,3,788,195
450360001503,4,796,195
450360001503,3,797,195
450360001503,4,797,195
450360001503,3,802,195
450360001503,4,803,195
450360001503,3,804,195
450360001503,4,804,195
450360001503,5,804,195
450360001503,3,805,195
450360001503,3,819,195
450360001503,4,820,195
450360001503,3,823,195
450360001503,3,828,195
450360001503,3,834,195
450360001503,3,842,195
450360001503,5,844,195
450360001503,5,851,195
450360001503,4,851,195
450360001503,4,853,195
450360001503,5,853,195
450360001503,6,854,195
450360001503,7,854,195
450360001503,5,859,195
450360001503,4,867,195
450360001503,4,869,195
450360001503,3,870,195
450360001503,4,871,195
450360001503,3,874,195
450360001503,4,874,195
450360001503,4,876,195
450360001503,3,878,195
450360001503,5,880,195
450360001503,4,883,195
450360001503,4,889,195
450360001503,5,890,195
450360001503,5,898,195
450360001503,4,907,195
450360001503,4,910,195
450360001503,5,912,195
450360001503,5,913,195
450360001503,4,914,195
450360001503,6,915,195
450360001503,4,916,195
450360001503,4,917,195
450360001504,3,2,24
450360001504,2,185,24
450360001504,3,234,24
450360001504,2,276,24
450360001504,4,304,24
450360001504,5,324,24
450360001504,5,423,24
450360001504,3,427,24
450360001504,3,442,24
450360001504,4,467,24
450360001504,4,22,26
450360001504,6,36,26
450360001504,4,109,26
450360001504,4,143,26
450360001504,4,144,26
450360001504,5,144,26
450360001504,4,156,26
450360001504,4,197,26
450360001504,4,235,26
450360001504,2,16,44
450360001504,3,27,44
450360001504,4,33,44
450360001504,3,34,44
450360001504,8,43,44
450360001504,5,43,44
450360001504,4,44,44
450360001504,3,48,44
450360001504,4,52,44
450360001504,5,52,44
450360001504,6,58,44
450360001504,7,58,44
450360001504,4,74,44
450360001504,4,77,44
450360001504,3,87,44
450360001504,3,93,44
450360001504,4,96,44
450360001504,2,119,44
450360001504,3,119,44
450360001504,3,148,44
450360001504,3,153,44
450360001504,3,163,44
450360001504,4,192,44
450360001504,5,192,44
450360001504,4,218,44
450360001504,3,219,44
450360001504,4,226,44
450360001504,3,231,44
450360001504,3,247,44
450360001504,3,248,44
450360001504,4,251,44
450360001504,5,251,44
450360001504,2,253,44
450360001504,4,267,44
450360001504,2,269,44
450360001504,4,273,44
450360001504,5,282,44
450360001504,5,286,44
450360001504,5,303,44
450360001504,4,303,44
450360001504,3,326,44
450360001504,3,327,44
450360001504,3,330,44
450360001504,5,332,44
450360001504,4,351,44
450360001504,4,355,44
450360001504,3,356,44
450360001504,3,357,44
450360001504,4,357,44
450360001504,3,372,44
450360001504,2,383,44
450360001504,3,383,44
450360001504,3,384,44
450360001504,2,384,44
450360001504,2,390,44
450360001504,3,391,44
450360001504,9,428,44
450360001504,10,428,44
450360001504,8,428,44
450360001504,2,459,44
450360001504,6,463,44
450360001504,5,476,44
450360001504,3,478,44
450360001504,2,479,44
450360001504,4,481,44
450360001504,5,481,44
450360001504,4,500,44
450360001504,4,539,44
450360001504,5,541,44
450360001504,3,543,44
450360001504,4,543,44
450360001504,3,551,44
450360001504,3,560,44
450360001504,5,570,44
450360001504,3,595,44
450360001504,3,602,44
450360001504,4,605,44
450360001504,3,619,44
450360001504,3,620,44
450360001504,3,627,44
450360001504,4,630,44
450360001504,3,637,44
450360001504,4,640,44
450360001504,3,640,44
450360001504,3,657,44
450360001504,2,657,44
450360001504,3,666,44
450360001504,4,673,44
450360001504,4,676,44
450360001504,3,690,44
450360001504,5,705,44
450360001504,4,716,44
450360001504,3,719,44
450360001504,3,738,44
450360001504,3,743,44
450360001504,3,752,44
450360001504,4,752,44
450360001504,5,754,44
450360001504,3,762,44
450360001504,3,763,44
450360001504,4,767,44
450360001504,4,820,44
450360001504,4,835,44
450360001504,2,839,44
450360001504,2,841,44
450360001504,3,848,44
450360001504,3,868,44
450360001504,5,870,44
450360001504,4,870,44
450360001504,3,878,44
450360001504,3,5,78
450360001504,5,5,78
450360001504,2,6,78
450360001504,3,22,78
450360001504,4,22,78
450360001504,5,22,78
450360001504,3,26,78
450360001504,4,26,78
450360001504,3,40,78
450360001504,4,40,78
450360001504,3,42,78
450360001504,4,42,78
450360001504,3,43,78
450360001504,4,45,78
450360001504,2,51,78
450360001504,3,58,78
450360001504,4,58,78
450360001504,4,60,78
450360001504,5,76,78
450360001504,3,76,78
450360001504,4,76,78
450360001504,3,80,78
450360001504,4,80,78
450360001504,5,82,78
450360001504,3,94,78
450360001504,3,98,78
450360001504,3,108,78
450360001504,4,108,78
450360001504,5,109,78
450360001504,6,109,78
450360001504,3,113,78
450360001504,6,118,78
450360001504,7,118,78
450360001504,5,121,78
450360001504,7,122,78
450360001504,6,122,78
450360001504,8,122,78
450360001504,3,132,78
450360001504,4,132,78
450360001504,3,139,78
450360001504,3,146,78
450360001504,5,149,78
450360001504,2,165,78
450360001504,3,169,78
450360001504,2,171,78
450360001504,3,171,78
450360001504,3,172,78
450360001504,4,177,78
450360001504,3,183,78
450360001504,2,183,78
450360001504,7,186,78
450360001504,3,188,78
450360001504,3,189,78
450360001504,10,194,78
450360001504,4,196,78
450360001504,3,199,78
450360001504,5,200,78
450360001504,4,200,78
450360001504,6,204,78
450360001504,3,208,78
450360001504,3,212,78
450360001504,4,212,78
450360001504,3,221,78
450360001504,4,221,78
450360001504,4,222,78
450360001504,3,226,78
450360001504,2,226,78
450360001504,3,228,78
450360001504,10,236,78
450360001504,3,241,78
450360001504,4,245,78
450360001504,4,246,78
450360001504,5,251,78
450360001504,6,251,78
450360001504,3,251,78
450360001504,4,251,78
450360001504,8,266,78
450360001504,7,266,78
450360001504,3,269,78
450360001504,3,273,78
450360001504,3,280,78
450360001504,3,287,78
450360001504,3,296,78
450360001504,10,300,78
450360001504,4,312,78
450360001504,3,320,78
450360001504,3,323,78
450360001504,4,330,78
450360001504,4,331,78
450360001504,3,344,78
450360001504,4,347,78
450360001504,4,356,78
450360001504,3,365,78
450360001504,4,365,78
450360001504,5,368,78
450360001504,6,368,78
450360001504,4,368,78
450360001504,7,368,78
450360001504,5,394,78
450360001504,3,397,78
450360001504,2,410,78
450360001504,3,418,78
450360001504,3,419,78
450360001504,4,419,78
450360001504,5,419,78
450360001504,3,423,78
450360001504,3,437,78
450360001504,3,452,78
450360001504,3,456,78
450360001504,3,457,78
450360001504,3,461,78
450360001504,4,461,78
450360001504,4,468,78
450360001504,8,477,78
450360001504,7,477,78
450360001504,4,486,78
450360001504,7,486,78
450360001504,5,486,78
450360001504,6,486,78
450360001504,4,496,78
450360001504,5,496,78
450360001504,6,514,78
450360001504,4,517,78
450360001504,2,529,78
450360001504,3,529,78
450360001504,4,529,78
450360001504,3,538,78
450360001504,4,543,78
450360001504,3,544,78
450360001504,3,547,78
450360001504,3,549,78
450360001504,3,551,78
450360001504,5,555,78
450360001504,3,558,78
450360001504,4,558,78
450360001504,3,564,78
450360001504,3,578,78
450360001504,3,584,78
450360001504,4,584,78
450360001504,3,587,78
450360001504,7,587,78
450360001504,4,596,78
450360001504,10,607,78
450360001504,3,615,78
450360001504,3,621,78
450360001504,3,622,78
450360001504,4,623,78
450360001504,3,623,78
450360001504,3,644,78
450360001504,3,658,78
450360001504,4,665,78
450360001504,2,668,78
450360001504,3,668,78
450360001504,5,685,78
450360001504,2,691,78
450360001504,5,699,78
450360001504,5,701,78
450360001504,3,709,78
450360001504,4,728,78
450360001504,7,728,78
450360001504,4,729,78
450360001504,4,732,78
450360001504,3,744,78
450360001504,4,744,78
450360001504,6,756,78
450360001504,3,756,78
450360001504,4,756,78
450360001504,5,756,78
450360001504,3,770,78
450360001504,4,777,78
450360001504,3,787,78
450360001504,4,787,78
450360001504,4,788,78
450360001504,3,799,78
450360001504,3,806,78
450360001504,4,806,78
450360001504,5,807,78
450360001504,4,808,78
450360001504,5,808,78
450360001504,3,822,78
450360001504,4,822,78
450360001504,4,827,78
450360001504,3,833,78
450360001504,4,833,78
450360001504,5,833,78
450360001504,7,841,78
450360001504,5,842,78
450360001504,3,844,78
450360001504,3,851,78
450360001504,4,858,78
450360001504,3,858,78
450360001504,3,862,78
450360001504,3,884,78
450360001504,3,894,78
450360001504,4,897,78
450360001504,4,899,78
450360001504,5,899,78
450360001504,5,902,78
450360001504,10,9,79
450360001504,3,13,79
450360001504,3,16,79
450360001504,3,31,79
450360001504,3,37,79
450360001504,3,41,79
450360001504,4,41,79
