index_one,index_zero,p_id,hh_id,cbg_id
193725,193724,1,624,194
193726,193725,2,126,14
193733,193732,1,73,179
193748,193747,3,277,149
193750,193749,1,1166,192
193757,193756,2,471,33
193758,193757,1,676,18
193759,193758,1,300,137
193760,193759,2,931,31
193764,193763,1,19,91
193771,193770,1,241,7
193777,193776,2,393,30
193783,193782,1,329,17
193796,193795,1,109,88
193803,193802,1,142,169
193809,193808,1,380,121
193816,193815,2,241,159
193836,193835,3,257,135
193838,193837,3,1401,177
193839,193838,1,288,140
193840,193839,1,401,171
193852,193851,1,395,43
193855,193854,1,701,195
193861,193860,1,124,127
193863,193862,1,27,84
193865,193864,2,219,97
193870,193869,3,582,177
193873,193872,1,62,111
193879,193878,2,463,94
193880,193879,2,503,30
193881,193880,2,925,10
193892,193891,3,401,44
193900,193899,3,226,140
193908,193907,2,418,164
193909,193908,1,31,27
193916,193915,2,247,188
193917,193916,1,55,100
193919,193918,1,102,52
193925,193924,1,719,121
193928,193927,2,328,174
193931,193930,1,418,63
193933,193932,2,580,171
193936,193935,1,186,59
193952,193951,1,1578,177
193953,193952,1,441,171
193955,193954,1,117,69
193957,193956,4,105,192
193966,193965,1,706,121
193974,193973,1,226,82
193986,193985,1,313,95
193996,193995,1,99,81
193998,193997,1,1191,75
194001,194000,1,645,152
194002,194001,1,510,140
194007,194006,1,491,3
194008,194007,2,25,94
194018,194017,1,271,71
194020,194019,1,376,50
194022,194021,2,565,10
194031,194030,2,160,132
194032,194031,3,596,150
194034,194033,1,220,74
194047,194046,2,233,124
194051,194050,2,238,153
194052,194051,1,28,144
194053,194052,1,631,157
194054,194053,4,463,170
194059,194058,3,671,79
194063,194062,2,220,11
194064,194063,2,242,131
194076,194075,2,545,70
194078,194077,1,131,86
194082,194081,2,28,51
194084,194083,1,315,71
194088,194087,1,308,76
194090,194089,1,445,61
194096,194095,3,315,195
194098,194097,1,37,181
194102,194101,1,109,6
194104,194103,4,31,110
194107,194106,2,493,50
194112,194111,1,148,23
194114,194113,1,56,96
194126,194125,1,372,50
194131,194130,1,581,124
194132,194131,2,752,3
194150,194149,1,267,121
194151,194150,5,185,87
194167,194166,2,1656,177
194173,194172,2,383,136
194180,194179,1,445,137
194181,194180,1,864,195
194190,194189,4,1010,10
194197,194196,1,843,192
194198,194197,1,679,78
194200,194199,2,698,22
194208,194207,3,120,166
194216,194215,2,114,171
194219,194218,2,468,189
194233,194232,2,868,78
194235,194234,2,360,87
194240,194239,2,465,41
194242,194241,3,827,161
194243,194242,3,333,147
194244,194243,3,456,77
194248,194247,1,197,91
194252,194251,1,397,46
194254,194253,1,101,62
194255,194254,1,149,65
194260,194259,1,287,88
194261,194260,2,372,152
194263,194262,3,267,130
194265,194264,1,79,39
194270,194269,3,89,175
194276,194275,2,182,120
194277,194276,1,265,153
194279,194278,1,423,128
194294,194293,2,608,132
194299,194298,2,102,163
194304,194303,1,118,17
194308,194307,1,196,190
194322,194321,2,235,120
194323,194322,1,471,131
194329,194328,2,333,64
194337,194336,2,258,171
194344,194343,1,404,94
194345,194344,1,589,23
194347,194346,1,728,75
194350,194349,2,680,187
194354,194353,1,339,16
194356,194355,4,368,148
194358,194357,4,353,137
194364,194363,2,273,44
194370,194369,2,693,121
194386,194385,2,77,56
194394,194393,1,246,144
194395,194394,1,289,9
194397,194396,1,429,195
194400,194399,2,204,24
194415,194414,2,135,43
194421,194420,3,673,98
194426,194425,1,949,23
194431,194430,2,62,69
194432,194431,2,751,189
194437,194436,1,935,10
194442,194441,1,435,140
194444,194443,2,172,79
194447,194446,3,1401,75
194448,194447,2,261,23
194453,194452,2,256,143
194454,194453,2,133,14
194460,194459,1,372,85
194476,194475,1,678,111
194482,194481,3,80,103
194489,194488,2,26,112
194498,194497,2,62,58
194499,194498,1,248,92
194500,194499,2,393,87
194501,194500,1,208,111
194505,194504,3,323,20
194508,194507,1,79,50
194510,194509,4,226,147
194513,194512,1,13,35
194517,194516,1,1418,137
194519,194518,1,373,11
194522,194521,1,362,115
194530,194529,1,121,10
194533,194532,2,160,174
194539,194538,2,358,48
194541,194540,2,79,99
194557,194556,2,39,137
194558,194557,1,254,195
194560,194559,3,275,98
194561,194560,2,223,157
194574,194573,2,582,195
194575,194574,2,487,167
194585,194584,2,121,63
194602,194601,2,231,167
194603,194602,2,211,168
194604,194603,1,402,49
194606,194605,1,494,44
194609,194608,1,338,192
194611,194610,1,529,195
194620,194619,2,357,122
194625,194624,2,181,84
194630,194629,2,254,109
194648,194647,2,707,154
194650,194649,3,746,44
194656,194655,2,394,154
194659,194658,1,1,11
194666,194665,2,414,47
194667,194666,1,341,184
194672,194671,1,232,133
194673,194672,1,144,57
194683,194682,1,124,98
194684,194683,1,501,165
194689,194688,2,516,92
194691,194690,1,346,12
194705,194704,1,780,79
194708,194707,1,578,94
194709,194708,1,195,113
194712,194711,1,166,113
194716,194715,2,1482,75
194723,194722,1,560,119
194724,194723,3,105,135
194730,194729,2,151,96
194736,194735,2,107,193
194738,194737,1,280,84
194746,194745,2,81,91
194752,194751,1,59,95
194763,194762,2,771,126
194770,194769,1,186,173
194778,194777,1,110,39
194788,194787,2,86,144
194795,194794,1,43,175
194802,194801,1,224,60
194803,194802,2,504,14
194809,194808,1,716,31
194828,194827,1,606,122
194829,194828,2,495,150
194830,194829,2,699,44
194834,194833,2,376,76
194837,194836,2,562,31
194839,194838,1,168,151
194848,194847,2,415,111
194852,194851,2,683,194
194853,194852,1,74,195
194854,194853,1,813,44
194856,194855,2,384,95
194882,194881,1,70,181
194903,194902,2,163,145
194908,194907,1,214,168
194913,194912,1,485,10
194919,194918,2,325,188
194929,194928,2,74,109
194939,194938,1,473,29
194944,194943,2,167,21
194955,194954,1,113,90
194958,194957,3,288,49
194965,194964,1,192,92
194980,194979,175,0,38
194996,194995,1,1305,137
195009,195008,1,110,50
195012,195011,2,274,5
195020,195019,2,461,17
195022,195021,1,251,122
195027,195026,2,400,44
195030,195029,2,565,69
195036,195035,1,95,143
195037,195036,1,588,4
195039,195038,1,225,17
195040,195039,1,730,10
195048,195047,2,189,140
195054,195053,1,336,61
195065,195064,1,773,111
195077,195076,1,270,49
195081,195080,2,513,73
195089,195088,2,193,112
195091,195090,2,43,133
195094,195093,1,106,113
195096,195095,2,202,177
195099,195098,1,650,92
195113,195112,1,372,86
195114,195113,2,208,58
195119,195118,2,827,137
195120,195119,3,292,72
195124,195123,63,0,184
195131,195130,1,336,137
195137,195136,3,510,49
195141,195140,2,117,169
195148,195147,6,189,25
195154,195153,1,401,183
195155,195154,1,389,92
195160,195159,3,85,124
195163,195162,4,26,27
195166,195165,1,487,18
195168,195167,1,243,113
195173,195172,1,157,61
195179,195178,2,508,175
195187,195186,1,218,19
195189,195188,1,62,104
195190,195189,5,464,29
195193,195192,1,108,138
195197,195196,1,7,177
195199,195198,1,160,5
195205,195204,3,94,53
195232,195231,1,472,144
195237,195236,1,296,186
195240,195239,4,185,192
195251,195250,1,121,42
195254,195253,1,157,137
195261,195260,2,44,46
195264,195263,1,489,71
195265,195264,1,60,34
195274,195273,1,92,96
195275,195274,1,412,92
195289,195288,1,93,22
195291,195290,3,403,54
195302,195301,2,425,99
195303,195302,2,327,181
195309,195308,1,88,9
195317,195316,1,277,70
195324,195323,2,238,180
195329,195328,2,477,154
195345,195344,2,457,122
195348,195347,1,448,145
195349,195348,2,33,25
195357,195356,1,648,192
195365,195364,2,1616,177
195366,195365,1,46,108
195368,195367,3,254,65
195371,195370,1,158,189
195381,195380,1,128,178
195383,195382,2,498,30
195388,195387,1,275,184
195405,195404,1,390,73
195410,195409,2,214,92
195426,195425,1,444,125
195431,195430,1,628,171
195434,195433,1,228,185
195441,195440,2,364,159
195444,195443,3,98,159
195445,195444,3,363,195
195469,195468,3,633,10
195471,195470,1,878,174
195475,195474,1,308,95
195478,195477,1,947,92
195479,195478,1,344,17
195485,195484,1,121,69
195490,195489,1,370,5
195491,195490,1,134,74
195494,195493,1,538,177
195495,195494,1,53,59
195501,195500,4,901,137
195503,195502,1,348,11
195506,195505,1,499,120
195509,195508,1,520,152
195523,195522,2,96,61
195531,195530,3,141,193
195535,195534,1,46,3
195538,195537,1,587,195
195546,195545,2,197,7
195549,195548,3,292,10
195551,195550,2,720,116
195552,195551,1,266,192
195555,195554,1,311,15
195558,195557,1,7,8
195560,195559,1,448,130
195565,195564,1,522,180
195571,195570,4,1689,177
195574,195573,2,620,49
195579,195578,1,277,187
195581,195580,1,58,133
195587,195586,1,744,120
195588,195587,1,365,14
195591,195590,1,284,82
195594,195593,2,193,94
195600,195599,1,33,59
195601,195600,1,45,25
195605,195604,2,144,123
195607,195606,1,116,3
195611,195610,2,917,92
195612,195611,2,548,116
195613,195612,2,523,195
195621,195620,1,10,165
195637,195636,2,153,44
195638,195637,1,203,145
195639,195638,3,459,10
195645,195644,2,328,23
195646,195645,1,482,79
195649,195648,4,159,21
195652,195651,1,28,138
195659,195658,2,356,50
195661,195660,2,514,120
195665,195664,2,297,162
195668,195667,2,385,152
195675,195674,1,109,173
195691,195690,243,0,182
195697,195696,1,13,95
195698,195697,4,622,185
195703,195702,1,549,49
195707,195706,3,948,31
195708,195707,2,438,174
195709,195708,2,85,193
195718,195717,106,0,182
195719,195718,1,522,73
195724,195723,1,19,178
195737,195736,1,166,148
195742,195741,1,129,84
195744,195743,1,543,50
195749,195748,2,694,122
195752,195751,3,230,80
195753,195752,1,315,9
195760,195759,1,841,137
195763,195762,1,253,195
195766,195765,1,254,83
195786,195785,1,882,195
195787,195786,3,500,27
195789,195788,1,11,138
195801,195800,2,240,122
195802,195801,1,437,47
195808,195807,1,621,195
195809,195808,1,885,137
195810,195809,1,868,132
195811,195810,1,208,104
195812,195811,2,274,29
195814,195813,1,398,144
195815,195814,2,484,79
195818,195817,1,159,66
195830,195829,1,317,150
195832,195831,3,112,49
195833,195832,2,239,61
195840,195839,1,707,122
195842,195841,1,148,178
195846,195845,1,153,150
195850,195849,2,144,94
195856,195855,1,333,139
195860,195859,195,0,182
195861,195860,3,20,189
195872,195871,1,698,25
195888,195887,1,416,98
195889,195888,1,433,4
195891,195890,1,120,9
195893,195892,1,66,40
195898,195897,2,456,60
195900,195899,1,353,140
195903,195902,1,723,147
195904,195903,1,249,149
195921,195920,3,419,144
195924,195923,1,277,185
195931,195930,5,249,187
195934,195933,1,48,128
195943,195942,2,835,195
195944,195943,1,471,195
195948,195947,1,853,27
195952,195951,1,449,75
195963,195962,2,974,92
195968,195967,1,251,103
195969,195968,1,460,187
195973,195972,1,983,161
195975,195974,1,46,15
195977,195976,1,41,25
195979,195978,1,706,22
195982,195981,1,460,82
195985,195984,2,300,43
195986,195985,1,432,177
195993,195992,1,170,188
196001,196000,4,79,105
196003,196002,1,248,44
196004,196003,1,318,10
196008,196007,1,63,190
196009,196008,2,356,85
196017,196016,1,150,117
196020,196019,1,590,180
196023,196022,2,160,91
196043,196042,2,202,171
196047,196046,2,318,63
196049,196048,3,62,78
196050,196049,1,38,125
196053,196052,1,22,20
196056,196055,2,183,137
196060,196059,2,972,95
196064,196063,1,459,92
196065,196064,1,655,27
196079,196078,2,201,130
196080,196079,2,143,79
196081,196080,2,431,140
196085,196084,1,216,28
196088,196087,2,714,120
196095,196094,1,4,123
196100,196099,1,180,184
196102,196101,2,311,77
196105,196104,1,38,4
196106,196105,1,3,26
196112,196111,1,491,135
196116,196115,1,159,14
196118,196117,3,20,18
196120,196119,1,538,75
196137,196136,1,55,92
196140,196139,1,14,48
196144,196143,1,101,124
196145,196144,1,863,95
196146,196145,1,267,22
196158,196157,1,590,73
196160,196159,4,312,149
196168,196167,1,679,127
196172,196171,2,149,149
196173,196172,2,415,104
196188,196187,1,419,77
196190,196189,2,409,32
196191,196190,1,58,64
196193,196192,1,245,26
196206,196205,1,243,148
196218,196217,3,420,41
196219,196218,1,197,178
196220,196219,1,460,185
196221,196220,1,66,76
196223,196222,3,100,36
196226,196225,1,323,188
196230,196229,1,449,171
196243,196242,1,52,106
196246,196245,1,425,86
196247,196246,1,658,7
196248,196247,2,46,57
196252,196251,1,464,175
196258,196257,1,224,174
196264,196263,1,868,174
196266,196265,1,630,94
196268,196267,2,260,79
196271,196270,4,336,134
196272,196271,1,346,145
196276,196275,1,483,66
196278,196277,2,139,96
196292,196291,1,1008,192
196296,196295,1,4,94
196308,196307,2,273,56
196312,196311,1,140,195
196314,196313,2,235,6
196315,196314,2,490,31
196317,196316,106,0,184
196322,196321,2,21,66
196332,196331,1,1750,192
196360,196359,3,425,169
196363,196362,1,337,46
196369,196368,5,154,142
196371,196370,2,137,189
196373,196372,1,42,55
196377,196376,2,428,56
196380,196379,1,148,81
196382,196381,1,438,5
196385,196384,2,352,120
196387,196386,3,739,122
196395,196394,2,140,109
196396,196395,1,104,163
196401,196400,1,162,34
196409,196408,1,247,115
196412,196411,1,538,171
196419,196418,1,367,21
196420,196419,1,192,44
196431,196430,1,27,177
196432,196431,1,207,66
196451,196450,1,106,19
196457,196456,2,724,71
196461,196460,1,262,79
196465,196464,1,224,160
196469,196468,3,101,163
196479,196478,1,526,120
196480,196479,1,204,122
196487,196486,1,373,3
196493,196492,1,550,7
196497,196496,1,556,23
196501,196500,1,729,69
196502,196501,2,449,128
196510,196509,2,58,4
196511,196510,1,61,52
196512,196511,2,287,12
196516,196515,3,390,15
196525,196524,1,127,8
196526,196525,2,340,14
196527,196526,1,243,19
196533,196532,1,256,136
196536,196535,1,103,5
196540,196539,1,10,64
196543,196542,1,351,77
196549,196548,1,2,194
196553,196552,1,373,167
196557,196556,1,447,120
196566,196565,2,68,167
196574,196573,2,75,137
196575,196574,3,347,160
196581,196580,2,891,31
196585,196584,2,231,135
196586,196585,3,407,7
196594,196593,3,558,127
196595,196594,1,9,59
196599,196598,1,32,39
196627,196626,1,679,172
196628,196627,2,609,185
196632,196631,1,764,75
196634,196633,2,367,91
196635,196634,2,137,18
196639,196638,2,614,5
196663,196662,2,875,69
196669,196668,2,79,95
196670,196669,1,1230,95
196676,196675,1,130,145
196698,196697,1,1,167
196700,196699,2,50,138
196709,196708,2,600,30
196715,196714,2,7,65
196725,196724,1,220,18
196726,196725,1,168,117
196748,196747,1,634,10
196754,196753,1,104,105
196755,196754,1,703,127
196760,196759,1,232,126
196769,196768,2,366,85
196783,196782,1,309,127
196789,196788,6,333,80
196803,196802,1,771,121
196806,196805,129,0,38
196817,196816,1,737,122
196820,196819,1,189,99
196822,196821,1,331,154
196823,196822,1,360,153
196829,196828,1,1266,177
196830,196829,1,32,50
196833,196832,2,24,79
196837,196836,1,77,72
196839,196838,3,859,187
196845,196844,1,403,3
196852,196851,1,199,103
196860,196859,4,634,99
196861,196860,1,906,177
196863,196862,1,432,171
196871,196870,1,682,92
196872,196871,2,446,127
196881,196880,1,493,56
196883,196882,3,60,130
196884,196883,1,409,10
196886,196885,1,494,47
196895,196894,2,456,132
196911,196910,1,299,115
196915,196914,2,619,23
196916,196915,2,142,71
196920,196919,1,189,152
196926,196925,1,450,49
196927,196926,2,67,5
196930,196929,1,298,146
196937,196936,1,521,180
196941,196940,1,517,71
196943,196942,1,293,74
196945,196944,1,541,120
196955,196954,1,318,69
196959,196958,1,776,78
196967,196966,1,446,174
196968,196967,2,316,92
196969,196968,1,679,98
196971,196970,1,255,39
196972,196971,1,201,137
196973,196972,1,296,82
196983,196982,2,89,178
196990,196989,1,306,81
196996,196995,1,497,17
196998,196997,2,387,69
197005,197004,1,83,65
197007,197006,2,54,187
197009,197008,1,1,15
197014,197013,1,279,67
197019,197018,3,803,78
197021,197020,3,290,172
197025,197024,1,478,44
197030,197029,1,125,162
197040,197039,1,417,180
197041,197040,1,16,92
197049,197048,1,1221,75
197051,197050,2,570,5
197052,197051,2,413,103
197056,197055,3,152,129
197057,197056,2,602,177
197060,197059,1,127,171
197065,197064,1,501,126
197069,197068,1,195,128
197075,197074,3,165,140
197082,197081,4,79,161
197083,197082,1,214,150
197087,197086,1,933,79
197095,197094,1,178,22
197105,197104,1,338,154
197108,197107,4,334,137
197114,197113,1,339,55
197125,197124,1,32,85
197136,197135,1,103,21
197149,197148,1,430,11
197160,197159,2,318,142
197164,197163,2,14,82
197169,197168,1,379,22
197175,197174,1,266,24
197180,197179,2,96,30
197184,197183,2,247,80
197187,197186,1,404,165
197189,197188,1,713,56
197198,197197,1,575,159
197203,197202,1,878,23
197226,197225,1,696,194
197229,197228,2,429,186
197234,197233,2,61,105
197238,197237,1,403,15
197246,197245,1,311,135
197250,197249,1,688,143
197252,197251,3,240,57
197266,197265,3,91,139
197271,197270,1,12,145
197277,197276,1,77,10
197281,197280,1,51,20
197282,197281,2,279,73
197300,197299,1,376,107
197302,197301,2,1053,23
197315,197314,3,224,133
197327,197326,1,94,17
197332,197331,1,289,33
197334,197333,1,261,94
197338,197337,2,1,57
197353,197352,2,103,91
197358,197357,1,633,44
197365,197364,2,63,48
197367,197366,1,1022,137
197370,197369,3,601,164
197376,197375,1,81,112
197389,197388,3,109,146
197394,197393,1,283,79
197415,197414,2,769,95
197416,197415,1,475,92
197426,197425,1,398,138
197429,197428,3,741,161
197431,197430,1,208,158
197434,197433,1,325,115
197435,197434,1,52,195
197439,197438,1,591,120
197450,197449,1,166,65
197454,197453,4,672,180
197469,197468,2,602,8
197474,197473,2,465,147
197477,197476,1,29,186
197491,197490,2,636,119
197495,197494,2,462,44
197498,197497,1,256,60
197502,197501,1,330,118
197509,197508,1,348,3
197511,197510,1,568,7
197512,197511,1,302,39
197513,197512,1,18,76
197514,197513,6,88,21
197515,197514,1,724,79
197528,197527,2,659,177
197530,197529,1,404,133
197534,197533,2,623,191
197543,197542,3,308,71
197545,197544,2,633,86
197551,197550,2,78,1
197556,197555,4,1779,192
197557,197556,2,436,189
197562,197561,1,250,141
197567,197566,2,91,178
197569,197568,2,85,26
197570,197569,1,352,31
197571,197570,2,556,7
197576,197575,1,615,80
197590,197589,2,87,161
197595,197594,2,378,5
197597,197596,2,599,127
197599,197598,1,838,10
197601,197600,1,86,13
197603,197602,1,122,43
197606,197605,3,322,112
197607,197606,1,163,30
197610,197609,2,292,86
197612,197611,1,398,41
197614,197613,3,323,84
197621,197620,1,46,135
197623,197622,1,284,37
197624,197623,1,281,92
197626,197625,1,590,181
197631,197630,1,990,192
197637,197636,1,154,188
197645,197644,3,315,48
197649,197648,2,50,26
197660,197659,1,462,150
197661,197660,1,360,191
197662,197661,2,160,89
197669,197668,2,127,65
197674,197673,2,59,189
197678,197677,1,188,192
197687,197686,2,56,152
197690,197689,1,280,8
197692,197691,2,459,86
197706,197705,4,658,119
197710,197709,1,86,120
197713,197712,1,131,194
197714,197713,1,302,50
197715,197714,6,270,122
197719,197718,2,385,95
197722,197721,1,634,69
197723,197722,1,64,74
197733,197732,2,67,29
197737,197736,3,13,71
197744,197743,2,302,99
197751,197750,2,403,77
197754,197753,2,167,112
197756,197755,1,215,106
197758,197757,1,186,61
197764,197763,1,79,107
197765,197764,2,1073,137
197773,197772,3,270,33
197782,197781,1,1677,177
197791,197790,1,194,153
197796,197795,1,106,65
197797,197796,2,975,75
197801,197800,1,458,184
197802,197801,1,85,13
197803,197802,1,623,67
197807,197806,2,894,195
197809,197808,2,584,172
197840,197839,1,152,68
197845,197844,2,259,146
197850,197849,1,618,111
197851,197850,189,0,182
197852,197851,2,109,130
197856,197855,2,205,102
197868,197867,1,348,15
197871,197870,1,243,65
197873,197872,2,134,15
197876,197875,1,533,120
197880,197879,2,338,184
197883,197882,1,82,144
197884,197883,1,383,21
197892,197891,2,402,14
197899,197898,1,612,168
197906,197905,2,690,195
197907,197906,2,1116,177
197909,197908,1,646,79
197910,197909,1,162,121
197912,197911,1,24,188
197927,197926,1,397,71
197928,197927,2,375,153
197931,197930,2,151,39
197932,197931,1,511,71
197934,197933,2,551,195
197938,197937,1,342,11
197940,197939,1,968,31
197941,197940,3,397,195
197954,197953,2,172,119
197964,197963,2,27,65
197970,197969,2,416,159
197973,197972,1,715,78
197981,197980,2,611,92
197982,197981,1,888,132
197987,197986,2,11,22
197989,197988,1,224,23
197993,197992,4,426,27
197994,197993,1,524,67
197995,197994,3,324,151
197997,197996,1,503,191
197998,197997,1,868,23
197999,197998,1,776,27
198000,197999,1,544,75
198003,198002,1,641,86
198010,198009,2,118,120
198014,198013,2,291,167
198015,198014,2,469,79
198017,198016,1,10,126
198020,198019,1,61,149
198025,198024,2,16,85
198027,198026,2,777,147
198036,198035,3,344,186
198042,198041,3,276,147
198043,198042,2,2,49
198044,198043,2,206,87
198045,198044,2,669,192
198047,198046,1,196,148
198048,198047,5,435,67
198050,198049,1,473,94
198052,198051,3,101,67
198057,198056,2,470,130
198067,198066,2,78,194
198082,198081,1,125,103
198084,198083,3,76,134
198099,198098,1,147,130
198104,198103,2,815,31
198112,198111,2,516,56
198117,198116,2,629,92
198126,198125,1,647,76
198128,198127,2,255,35
198136,198135,2,584,98
198138,198137,1,613,23
198141,198140,1,255,86
198158,198157,1,870,174
198167,198166,1,91,112
198169,198168,3,370,51
198181,198180,5,189,149
198182,198181,1,414,69
198183,198182,3,21,109
198188,198187,2,47,48
198189,198188,1,360,73
198192,198191,2,649,152
198200,198199,2,397,17
198204,198203,3,427,194
198207,198206,1,182,124
198210,198209,2,466,10
198212,198211,1,199,136
198219,198218,1,558,184
198229,198228,2,741,137
198240,198239,4,119,14
198246,198245,3,417,15
198247,198246,1,235,124
198256,198255,1,509,20
198257,198256,1,250,144
198258,198257,1,163,87
198263,198262,1,145,139
198274,198273,1,129,177
198278,198277,1,976,187
198280,198279,2,915,177
198283,198282,1,696,164
198293,198292,2,829,69
198298,198297,2,404,125
198301,198300,1,340,17
198302,198301,1,682,44
198311,198310,1,736,10
198317,198316,1,127,183
198327,198326,2,494,194
198328,198327,2,33,145
198333,198332,2,270,14
198334,198333,2,378,29
198341,198340,1,132,22
198343,198342,2,618,69
198360,198359,2,701,187
198361,198360,1,272,167
198363,198362,1,503,180
198368,198367,1,479,145
198374,198373,2,612,92
198376,198375,2,532,145
198377,198376,1,320,146
198382,198381,1,356,56
198387,198386,3,538,56
198405,198404,2,312,194
198406,198405,1,393,73
198416,198415,1,92,39
198428,198427,5,1216,137
198429,198428,2,530,167
198443,198442,2,210,122
198448,198447,235,0,111
198449,198448,1,576,81
198452,198451,2,526,147
198459,198458,2,294,92
198463,198462,1,16,44
198465,198464,2,682,86
198470,198469,1,1798,192
198471,198470,1,56,86
198474,198473,1,650,56
198479,198478,1,129,36
198502,198501,2,479,55
198503,198502,2,172,131
198520,198519,2,848,177
198524,198523,1,95,170
198534,198533,1,431,76
198539,198538,5,245,51
198544,198543,1,234,113
198551,198550,1,82,193
198552,198551,2,455,125
198553,198552,2,310,34
198555,198554,4,709,92
198559,198558,1,160,112
198560,198559,1,245,147
198561,198560,4,285,146
198573,198572,1,376,194
198574,198573,2,774,23
198575,198574,2,241,171
198576,198575,1,52,83
198578,198577,1,45,145
198592,198591,1,86,155
198599,198598,1,417,181
198601,198600,2,464,126
198602,198601,2,1665,177
198606,198605,1,448,43
198607,198606,2,288,28
198614,198613,3,1268,177
198616,198615,3,789,10
198621,198620,3,912,157
198635,198634,1,1,135
198641,198640,1,446,23
198643,198642,2,227,24
198650,198649,2,159,144
198653,198652,1,198,25
198658,198657,2,493,194
198674,198673,2,726,31
198689,198688,1,267,117
198692,198691,1,556,81
198696,198695,2,439,11
198699,198698,1,184,14
198705,198704,2,155,163
198708,198707,1,109,137
198715,198714,2,491,175
198726,198725,2,136,24
198727,198726,3,1139,31
198730,198729,1,295,99
198733,198732,2,1704,177
198736,198735,1,172,80
198741,198740,2,578,4
198752,198751,1,319,33
198756,198755,2,695,184
198775,198774,2,622,76
198783,198782,1,530,189
198786,198785,1,456,29
198788,198787,1,100,190
198789,198788,1,477,136
198791,198790,1,45,130
198798,198797,2,75,87
198812,198811,3,404,16
198815,198814,2,649,76
198817,198816,1,1105,192
198818,198817,3,897,3
198820,198819,2,357,132
198834,198833,1,403,135
198839,198838,1,215,195
198852,198851,1,415,24
198857,198856,1,1271,75
198859,198858,3,360,3
198864,198863,1,388,30
198869,198868,2,274,94
198873,198872,1,189,95
198874,198873,1,487,66
198890,198889,1,151,44
198892,198891,1,41,145
198899,198898,1,50,155
198914,198913,1,793,86
198915,198914,2,84,193
198919,198918,3,354,7
198920,198919,1,635,31
198921,198920,1,3,25
198923,198922,2,32,95
198925,198924,1,87,140
198935,198934,1,474,98
198955,198954,2,15,122
198959,198958,4,396,41
198961,198960,1,110,1
198965,198964,1,622,86
198985,198984,1,139,92
198986,198985,2,224,7
198988,198987,1,546,43
198989,198988,1,28,147
198990,198989,1,789,92
198991,198990,1,1183,132
198992,198991,1,412,47
199001,199000,1,391,33
199004,199003,2,240,60
199005,199004,2,583,120
199009,199008,1,857,174
199042,199041,2,212,112
199046,199045,1,1359,31
199050,199049,1,394,60
199057,199056,1,213,126
199061,199060,1,430,3
199066,199065,1,202,100
199069,199068,1,178,16
199079,199078,1,287,61
199080,199079,1,256,160
199086,199085,4,228,145
199090,199089,1,236,170
199091,199090,1,29,187
199100,199099,2,200,56
199108,199107,1,4,165
199110,199109,1,118,31
199113,199112,2,112,11
199117,199116,1,572,73
199118,199117,1,165,37
199123,199122,1,1819,192
199124,199123,2,204,78
199125,199124,1,464,34
199126,199125,2,329,88
199138,199137,2,641,95
199141,199140,1,1597,177
199145,199144,3,219,108
199148,199147,2,248,1
199150,199149,2,375,180
199152,199151,2,344,120
199153,199152,1,119,131
199156,199155,1,525,50
199159,199158,3,28,87
199160,199159,1,1115,177
199162,199161,1,1511,177
199166,199165,1,442,185
199176,199175,3,321,145
199179,199178,1,257,57
199180,199179,1,43,121
199185,199184,1,273,10
199188,199187,1,487,14
199190,199189,1,170,80
199193,199192,1,35,111
199199,199198,4,352,51
199209,199208,3,258,10
199210,199209,59,0,182
199218,199217,2,141,133
199224,199223,1,90,163
199227,199226,2,350,116
199228,199227,1,137,38
199235,199234,1,17,179
199236,199235,3,327,14
199247,199246,2,203,192
199249,199248,1,648,143
199256,199255,1,633,56
199258,199257,2,474,20
199265,199264,1,53,61
199269,199268,2,422,44
199283,199282,2,207,144
199284,199283,2,256,172
199287,199286,3,166,107
199293,199292,1,736,69
199297,199296,1,293,189
199300,199299,2,357,174
199303,199302,2,179,195
199304,199303,1,284,163
199312,199311,3,372,79
199325,199324,2,193,64
199332,199331,2,135,103
199339,199338,3,188,174
199346,199345,1,292,56
199359,199358,2,413,60
199372,199371,5,531,71
199377,199376,1,299,20
199383,199382,2,185,29
199385,199384,2,451,144
199389,199388,1,158,66
199391,199390,2,108,16
199396,199395,2,1315,137
199397,199396,1,733,195
199399,199398,1,108,176
199407,199406,2,170,106
199408,199407,1,5,82
199413,199412,2,1226,192
199414,199413,2,720,71
199416,199415,2,971,76
199417,199416,1,95,127
199427,199426,1,269,135
199440,199439,2,606,127
199459,199458,2,176,174
199461,199460,1,266,143
199462,199461,1,125,136
199465,199464,1,323,80
199466,199465,2,115,137
199467,199466,2,486,107
199469,199468,1,57,20
199474,199473,2,548,71
199480,199479,2,187,29
199496,199495,1,114,92
199499,199498,1,553,11
199501,199500,1,348,135
199509,199508,2,134,135
199511,199510,1,6,149
199528,199527,1,508,41
199534,199533,2,9,130
199538,199537,3,520,71
199545,199544,1,404,126
199546,199545,2,374,8
199552,199551,4,277,145
199553,199552,1,397,9
199571,199570,2,668,143
199573,199572,2,223,11
199579,199578,1,703,7
199583,199582,2,508,121
199591,199590,2,391,31
199592,199591,1,62,184
199594,199593,4,111,5
199598,199597,3,343,92
199601,199600,3,139,69
199604,199603,1,11,25
199606,199605,1,276,139
199608,199607,1,234,148
199609,199608,1,309,7
199611,199610,2,421,143
199613,199612,1,1163,137
199617,199616,3,387,27
